time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,2.21361402351,-0.731021203441,19.3046093502,6.22720665594,6.07582042083,0.0,2.74460257486,-0.910212791632,5.22637898439,0.0102006506731,-0.0395848643906,0.0,416.5660149840695,420.6471925388847,418.0116894437373,417.42203672259615
2.820000000000002,2.38136459564,-0.786492146294,19.6156072657,6.22840036314,6.07298305766,0.0,2.8472647147,-0.938771708064,5.14047834331,0.034401998066,-0.0708226906894,0.0,412.44043368512047,409.66973144755184,410.0700464942821,412.2147424940336
2.880000000000002,2.55643063329,-0.843941188881,19.9266707454,6.23071106682,6.06871748128,0.0,2.98850344291,-0.975951697296,5.22764196332,0.045671094147,-0.071638694875,0.0,466.96010640202974,466.8928267177244,466.9941424229456,467.87311635321186
2.940000000000002,2.73987545929,-0.903532565067,20.24218035,6.23286091723,6.06461622838,0.0,3.12655312665,-1.0101546436,5.28880600152,-0.00670280941091,-0.0624864311217,0.0,459.88138318853953,460.6025081815892,462.8165561664006,458.6755030634345
3.000000000000002,2.9319629973,-0.965215019617,20.5626744185,6.23228943496,6.06045934147,0.0,3.27652677355,-1.04594432447,5.39352512693,-0.0158686778228,-0.0885024788079,0.0,475.305438462249,473.30345580205807,476.09515278064816,475.3933423140182
3.0600000000000023,3.13301221191,-1.02903409251,20.8889338162,6.23105742232,6.05552904314,0.0,3.42539548441,-1.08143330197,5.48100673026,-0.0320421290781,-0.0718327513928,0.0,471.39788322354445,472.6793314349304,471.54410602117184,470.2928225191234
3.1200000000000023,3.34359904222,-1.09512997806,21.2226742143,6.22901016186,6.05088411835,0.0,3.59431965156,-1.12192627504,5.6424618238,-0.0386407149396,-0.091942850381,0.0,496.31872310654654,494.8360380844815,494.9061689162508,494.41980879926183
3.1800000000000024,3.56438701041,-1.16369695061,21.5659622059,6.22672008607,6.04539709839,0.0,3.76553448567,-1.16383095589,5.79919464335,-0.0372389565645,-0.0904837339256,0.0,496.33301199205323,496.4340406383413,495.9165012475692,496.01893678498726
3.2400000000000024,3.79459092975,-1.23460389825,21.9146771687,6.22395041299,6.03967834416,0.0,3.90824698001,-1.19992636971,5.82410804632,-0.0775125882892,-0.107325384461,0.0,459.54123737555346,458.1963957841092,460.32360841862857,457.12311078902115
3.3000000000000025,4.03332268044,-1.3077055119,22.2643555032,6.21931726869,6.03304633498,0.0,4.04988135703,-1.23717806238,5.83133701633,-0.0766387470895,-0.117869989234,0.0,455.2111605293777,454.35579246773796,453.9325638012905,453.9981081426935
3.3600000000000025,4.28117088039,-1.38325370286,22.6164376413,6.21441357498,6.02609069754,0.0,4.21212765306,-1.2815012473,5.90378484916,-0.0945828116417,-0.112303574408,0.0,475.28188393846534,475.69734186168864,476.8865925872808,475.50857631760374
3.4200000000000026,4.53829933525,-1.46140942805,22.9706640645,6.20903305302,6.0192048188,0.0,4.35922607482,-1.32413870149,5.90324183476,-0.0813303040109,-0.120201738646,0.0,455.2945238051389,454.6505486017902,454.46884277315013,455.52349341849595
3.4800000000000026,4.80425129478,-1.54218549801,23.3244337529,6.20419787876,6.01158510042,0.0,4.50628891388,-1.36878252545,5.88861187199,-0.0791390299145,-0.146194297148,0.0,453.5049684646713,451.3968494638694,450.6412634939233,450.8132695343998
